0,  success, 43, 20,0.9102158
1,  success, 43, 20,0.9230573
2,  success, 43, 20,0.9319894
3,  success, 42, 25,1.26936
4,  success, 44, 23,1.5734283
5,  success, 42, 27,2.1366008
6,  success, 42, 27,2.1690207
7,  success, 42, 28,3.0374647
8,  success, 42, 29,3.4422348
9,  success, 42, 28,2.9134437
10,  success, 44, 31,5.2575942
