0,  success, 51, 25,0.9062489
1,  success, 49, 25,0.9829772
2,  success, 51, 24,1.4771691
3,  success, 51, 25,1.5256941
4,  success, 51, 25,1.6073096
5,  success, 51, 24,2.4759898
6,  success, 51, 26,3.1700264
7,  success, 56, 34,3.9650834
8,  success, 53, 36,3.9054792
9,  success, 49, 30,3.8062486
10,  success, 53, 38,4.6194457
11,  success, 53, 38,6.0182107
