0,  success, 73, 28,3.8325876
1,  success, 73, 28,3.9560898
2,  success, 73, 28,3.7611637
3,  success, 72, 38,3.835564
4,  success, 71, 40,4.519582
5,  success, 72, 32,7.5599821
6,  success, 74, 27,9.5425691
7,  success, 76, 29,10.5073816
8,  success, 75, 28,12.8106684
9,  success, 75, 32,14.9796771
10,  success, 75, 42,20.8959919
11,  success, 76, 40,30.490563
12,  success, 73, 51,26.9917881
13,  success, 73, 57,36.8670907
14,  success, 73, 58,45.9404846
