0,  success, 81, 32,4.1764662
1,  success, 81, 32,4.2229978
2,  success, 78, 34,6.1890814
3,  success, 86, 30,12.8845766
4,  success, 90, 37,14.6190509
5,  success, 85, 38,17.5083089
6,  success, 86, 51,19.6004011
7,  success, 86, 51,19.4784229
8,  success, 85, 50,23.0962758
9,  success, 76, 55,29.8249361
10,  success, 80, 62,35.3106875
11,  success, 76, 64,38.6805034
12,  success, 76, 64,42.2789787
