0,  success, 42, 20,0.820328
1,  success, 42, 20,0.9930442
2,  success, 42, 19,1.1596869
3,  success, 42, 24,1.4930126
4,  success, 42, 24,1.5326379
5,  success, 42, 28,2.5186263
6,  success, 42, 31,5.54581
7,  success, 42, 31,4.3722889
8,  success, 43, 28,4.3122171
9,  success, 43, 29,4.2601958
10,  success, 43, 27,4.7545402
