0,  success, 60, 27,2.7691646
1,  success, 68, 20,5.7744245
2,  success, 68, 20,5.784343
3,  success, 64, 19,5.5184545
4,  success, 65, 30,7.6533173
5,  success, 65, 30,9.0643862
6,  success, 65, 30,8.1200047
7,  success, 65, 37,9.8759295
8,  success, 60, 36,10.7326755
9,  success, 60, 36,16.7390436
10,  success, 60, 37,17.8857371
11,  success, 60, 37,19.0741494
12,  success, 62, 43,26.1890449
13,  success, 60, 41,28.8557511
