0,  success, 84, 32,4.7258812
1,  success, 83, 42,4.5969234
2,  success, 83, 42,4.6048594
3,  success, 83, 42,4.6594192
4,  success, 85, 42,10.7086263
5,  success, 85, 52,20.6113072
6,  success, 86, 50,18.6436678
7,  success, 86, 50,19.7045662
8,  success, 84, 53,29.237054
9,  success, 85, 59,39.2171793
10,  success, 85, 59,50.7868558
11,  success, 83, 66,65.584991
12,  success, 83, 66,64.2666304
13,  success, 83, 67,73.0150995
